Date,Study.Area,Treatment,Patch.ID,Point..,n_ourning Dove,ourning Dove1_dist,ourning Dove2_dist,ourning Dove3_dist,ourning Dove4_dist,ourning Dove5_dist,ourning Dove6_dist,ourning Dove7_dist,ourning Dove8_dist,ourning Dove9_dist,n_Eurasian Collared Dove,Eurasian Collared Dove1_dist,Eurasian Collared Dove2_dist,Eurasian Collared Dove3_dist,Eurasian Collared Dove4_dist,Eurasian Collared Dove5_dist,Eurasian Collared Dove6_dist,Eurasian Collared Dove7_dist,Eurasian Collared Dove8_dist,Eurasian Collared Dove9_dist,Eurasian Collared Dove10_dist,Eurasian Collared Dove11_dist,Eurasian Collared Dove12_dist,Eurasian Collared Dove13_dist,Eurasian Collared Dove14_dist
5/3/2023,Garden City,Urban,GC11,GC16,2,76,23,NA,NA,NA,NA,NA,NA,NA,4,FLY,25,25,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC11,GC22,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC12,GC15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,FLY,FLY,65,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC12,GC30,1,58,NA,NA,NA,NA,NA,NA,NA,NA,5,25,FLY,FLY,29,78,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC14,GC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26,100,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC14,GC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC17,GC10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,100,83,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC15,GC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC15,GC32,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC19,GC27,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,3,47,100,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC18,GC34,1,150,NA,NA,NA,NA,NA,NA,NA,NA,4,250,FLY,FLY,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2023,Garden City,Urban,GC19,GC37,3,136,FLY,FLY,NA,NA,NA,NA,NA,NA,4,100,53,FLY,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC1,GC31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,136,FLY,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC1,GC19,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,5,FLY,65,FLY,FLY,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC3,GC7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,37,42,150,150,21,37,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC3,GC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,FLY,FLY,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC2,GC14,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,26,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FLY,FLY,19,FLY,FLY,FLY,FLY,150,FLY,FLY,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC6,GC25,1,85,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,27,50,FLY,FLY,FLY,10,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC9,GC23,3,FLY,33,FLY,NA,NA,NA,NA,NA,NA,7,FLY,62,FLY,FLY,FLY,129,150,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC9,GC29,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,7,21,61,16,58,FLY,FLY,21,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC7,GC11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FLY,FLY,FLY,200,34,23,FLY,FLY,7,23,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC7,GC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,40,38,150,49,FLY,FLY,150,43,FLY,42,FLY,NA,NA,NA
5/4/2023,Garden City,Urban,GC4,GC3,2,29,100,NA,NA,NA,NA,NA,NA,NA,5,50,FLY,100,29,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC4,GC26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,81,111,FLY,FLY,FLY,102,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC4,GC36,4,FLY,FLY,150,FLY,NA,NA,NA,NA,NA,2,100,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC5,GC28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FLY,175,FLY,FLY,128,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/2023,Garden City,Urban,GC5,GC20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden CIty,Wildlife Area,CN5,C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN5,C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN5,C10,3,FLY,FLY,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden CIty,Wildlife Area,CN3,C3,3,FLY,250,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN3,C3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN3,C2,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden CIty,Wildlife Area,CN2,C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN2,C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN2,C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN1,C7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden CIty,Wildlife Area,CN1,C7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN4,C4,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN4,C1,2,250,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden CIty,Wildlife Area,CN4,C1,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2023,Garden City,Wildlife Area,CN4,C6,4,200,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR2,B15,3,FLY,70,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR8,B22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR10,B21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR8,B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR10,B16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR9,B9,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR9,B3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR9,B19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR12,B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2023,Garden City,Wildlife Area,BR12,B25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR1,B13,4,150,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR2,B17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR1,B7,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR4,B23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR4,B2,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR5,B11,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2023,Garden City,Wildlife Area,BR5,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR3,B18,4,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR3,B1,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR6,B6,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR6,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR7,B14,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR7,B20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR11,B24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/2023,Garden City,Wildlife Area,BR11,B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC16,GC4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,43,57,FLY,62,FLY,100,FLY,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC16,GC24,1,68,NA,NA,NA,NA,NA,NA,NA,NA,2,55,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC16,GC24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,100,200,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC13,GC21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,FLY,FLY,FLY,FLY,15,12,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC13,GC35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,74,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC13,GC35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,50,125,60,31,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC10,GC12,2,24,FLY,NA,NA,NA,NA,NA,NA,NA,4,FLY,77,24,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC10,GC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FLY,FLY,31,50,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC10,GC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,40,30,FLY,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC8,GC38,3,FLY,14,37,NA,NA,NA,NA,NA,NA,7,37,5,FLY,FLY,150,FLY,FLY,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC8,GC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC8,GC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC8,GC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,FLY,39,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC6,GC25,1,30,NA,NA,NA,NA,NA,NA,NA,NA,3,33,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC6,GC25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FLY,FLY,FLY,FLY,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,44,FLY,FLY,27,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC3,GC7,2,98,60,NA,NA,NA,NA,NA,NA,NA,2,20,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC3,GC7,2,51,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC3,GC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FLY,FLY,100,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden CIty,Urban,GC2,GC14,1,28,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/2023,Garden City,Urban,GC2,GC14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC18,GC37,8,12,32,120,12,32,32,95,120,NA,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC19,GC34,1,82,NA,NA,NA,NA,NA,NA,NA,NA,3,39,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC18,GC27,4,44,FLY,FLY,44,NA,NA,NA,NA,NA,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC17,GC10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC17,GC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,200,63,FLY,FLY,200,60,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC15,GC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC15,GC32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,29,FLY,FLY,25,62,29,50,FLY,57,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC14,GC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,200,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC14,GC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC12,GC30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC12,GC15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,200,FLY,119,200,FLY,FLY,85,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC11,GC22,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC11,GC16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC5,GC28,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/16/2023,Garden City,Urban,GC5,GC20,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC4,GC3,3,100,FLY,54,NA,NA,NA,NA,NA,NA,5,FLY,16,20,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC4,GC26,2,45,115,NA,NA,NA,NA,NA,NA,NA,7,102,FLY,FLY,34,40,200,FLY,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC4,GC36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,26,50,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC1,GC31,1,161,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,151,FLY,140,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC1,GC19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC9,GC23,2,51,FLY,NA,NA,NA,NA,NA,NA,NA,4,2,72,41,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC9,GC29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,26,FLY,FLY,26,67,25,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC7,GC11,1,21,NA,NA,NA,NA,NA,NA,NA,NA,5,150,77,100,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/2023,Garden City,Urban,GC7,GC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16,FLY,FLY,104,74,FLY,FLY,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN5,C5,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN5,C10,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN3,C3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN3,C2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN2,C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN2,C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN1,C7,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN4,C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN4,C1,3,FLY,200,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/18/2023,Garden City,Wildlife Area,CN4,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR2,B15,2,FLY,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR1,B13,6,66,FLY,108,115,138,FLY,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR10,B22,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR10,B21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR13,B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR10,B16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR9,B9,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR9,B3,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR9,B19,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR12,B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/2023,Garden City,Wildlife Area,BR12,B25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR3,B18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/2023,Garden City,Wildlife Area,BR3,B1,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
