,year,Effort,sample.bout,date,obsname,Area,Region.Label,Point_Num,Sample.Label,Minute,Species,Aspect,distance,How,Flock,WindAvg_mph,WindMax_mph,RH_Point,Temp_Point,Group,GroupArea
187,2024,1,1,2024-06-23,2,192,Dismal E,1,Dismal E-1,2,WEME,2,71,C,1,4,5.6,71.6,72.9,FS,960
188,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,4,BHCO,1,59,C,1,2.7,3.2,88.7,69.2,FS,960
189,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,WEME,5,103,V,1,2.7,3.2,88.7,69.2,FS,960
190,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,4,DICK,3,98,C,1,2.7,3.2,88.7,69.2,FS,960
191,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,4,GRSP,2,102,C,1,2.7,3.2,88.7,69.2,FS,960
192,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,BHCO,0,20,V,1,2.7,3.2,88.7,69.2,FS,960
193,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,LASP,6,119,C,1,2.7,3.2,88.7,69.2,FS,960
194,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,GRSP,6,52,V,1,2.7,3.2,88.7,69.2,FS,960
195,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,NA,NA,NA,NA,NA,NA,2.7,3.2,88.7,69.2,FS,960
196,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,5,LASP,5,77,C,1,2.7,3.2,88.7,69.2,FS,960
197,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,5,WEME,3,87,V,1,2.7,3.2,88.7,69.2,FS,960
198,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,2,WEME,4,68,C,1,2.7,3.2,88.7,69.2,FS,960
199,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,2,LASP,3,75,C,1,2.7,3.2,88.7,69.2,FS,960
200,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,2,MODO,4,54,V,2,2.7,3.2,88.7,69.2,FS,960
201,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,LASP,5,62,V,1,2.7,3.2,88.7,69.2,FS,960
202,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,LASP,4,30,V,1,2.7,3.2,88.7,69.2,FS,960
203,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,GRSP,6,156,C,1,2.7,3.2,88.7,69.2,FS,960
204,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,LASP,7,122,C,1,2.7,3.2,88.7,69.2,FS,960
205,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,FISP,6,263,C,1,2.7,3.2,88.7,69.2,FS,960
206,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,2,WEME,3,87,C,1,2.7,3.2,88.7,69.2,FS,960
207,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,1,BHCO,3,77,V,5,2.7,3.2,88.7,69.2,FS,960
208,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,2,GRSP,7,85,C,1,2.7,3.2,88.7,69.2,FS,960
209,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,WEME,2,70,C,1,2.7,3.2,88.7,69.2,FS,960
210,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,DICK,2,66,C,1,2.7,3.2,88.7,69.2,FS,960
211,2024,1,1,2024-06-23,2,192,Dismal E,10,Dismal E-10,3,BHCO,2,49,C,1,2.7,3.2,88.7,69.2,FS,960
212,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,GRSP,4,90,C,1,4,5.6,69.1,73.4,FS,960
213,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,WEME,1,230,C,1,4,5.6,69.1,73.4,FS,960
214,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,DICK,2,75,C,1,4,5.6,69.1,73.4,FS,960
215,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,WEME,3,115,C,1,4,5.6,69.1,73.4,FS,960
216,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,3,LASP,4,110,C,1,4,5.6,69.1,73.4,FS,960
217,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,GRSP,2,66,C,1,4,5.6,69.1,73.4,FS,960
218,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,WEME,3,73,C,1,4,5.6,69.1,73.4,FS,960
219,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,2,GRSP,1,15,C,1,4,5.6,69.1,73.4,FS,960
220,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,3,BHCO,4,72,V,1,4,5.6,69.1,73.4,FS,960
221,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,2,MODO,7,96,V,1,4,5.6,69.1,73.4,FS,960
222,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,2,GRSP,6,22,C,1,4,5.6,69.1,73.4,FS,960
223,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,5,WEME,0,15,V,1,4,5.6,69.1,73.4,FS,960
224,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,NA,NA,NA,NA,NA,NA,4,5.6,69.1,73.4,FS,960
225,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,3,BHCO,3,69,V,1,4,5.6,69.1,73.4,FS,960
226,2024,1,1,2024-06-23,2,192,Dismal E,11,Dismal E-11,1,FISP,4,82,C,1,4,5.6,69.1,73.4,FS,960
227,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,FISP,3,193,C,1,1.9,3.2,78.9,71.3,FS,960
228,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,GRSP,2,68,C,1,1.9,3.2,78.9,71.3,FS,960
229,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,WEME,0,48,C,1,1.9,3.2,78.9,71.3,FS,960
230,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,FISP,7,138,C,1,1.9,3.2,78.9,71.3,FS,960
231,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,GRSP,5,126,C,1,1.9,3.2,78.9,71.3,FS,960
232,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,WEME,0,155,V,1,1.9,3.2,78.9,71.3,FS,960
233,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,NA,NA,NA,NA,NA,NA,1.9,3.2,78.9,71.3,FS,960
234,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,5,DICK,5,212,C,1,1.9,3.2,78.9,71.3,FS,960
235,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,5,MODO,0,78,V,1,1.9,3.2,78.9,71.3,FS,960
236,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,5,BHCO,2,55,C,1,1.9,3.2,78.9,71.3,FS,960
237,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,GRSP,6,117,V,1,1.9,3.2,78.9,71.3,FS,960
238,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,4,DICK,6,173,C,1,1.9,3.2,78.9,71.3,FS,960
239,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,GRSP,4,133,C,1,1.9,3.2,78.9,71.3,FS,960
240,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,WEME,3,166,C,1,1.9,3.2,78.9,71.3,FS,960
241,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,2,FISP,4,115,C,1,1.9,3.2,78.9,71.3,FS,960
242,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,4,MODO,7,69,V,2,1.9,3.2,78.9,71.3,FS,960
243,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,4,LASP,7,122,C,1,1.9,3.2,78.9,71.3,FS,960
244,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,MODO,6,81,V,1,1.9,3.2,78.9,71.3,FS,960
245,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,1,WEME,6,124,C,1,1.9,3.2,78.9,71.3,FS,960
246,2024,1,1,2024-06-23,2,192,Dismal E,12,Dismal E-12,4,LASP,4,200,C,1,1.9,3.2,78.9,71.3,FS,960
247,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,WEME,6,110,C,1,2.7,3.2,86.7,69.6,FS,960
248,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,FISP,2,180,C,1,2.7,3.2,86.7,69.6,FS,960
249,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,FISP,5,120,C,1,2.7,3.2,86.7,69.6,FS,960
250,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,GRSP,2,41,C,1,2.7,3.2,86.7,69.6,FS,960
251,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,2,LASP,3,130,C,1,2.7,3.2,86.7,69.6,FS,960
252,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,WEME,3,210,C,1,2.7,3.2,86.7,69.6,FS,960
253,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,GRSP,3,88,C,1,2.7,3.2,86.7,69.6,FS,960
254,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,2,MODO,4,112,V,1,2.7,3.2,86.7,69.6,FS,960
255,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,5,MODO,2,102,V,1,2.7,3.2,86.7,69.6,FS,960
256,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,GRSP,2,66,C,1,2.7,3.2,86.7,69.6,FS,960
257,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,GRSP,6,90,C,1,2.7,3.2,86.7,69.6,FS,960
258,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,WEME,2,200,C,1,2.7,3.2,86.7,69.6,FS,960
259,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,WEME,4,220,C,1,2.7,3.2,86.7,69.6,FS,960
260,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,NA,NA,NA,NA,NA,NA,2.7,3.2,86.7,69.6,FS,960
261,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,1,WEME,5,120,C,1,2.7,3.2,86.7,69.6,FS,960
262,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,2,WEME,7,240,C,1,2.7,3.2,86.7,69.6,FS,960
263,2024,1,1,2024-06-23,2,192,Dismal E,13,Dismal E-13,4,GRSP,5,22,C,1,2.7,3.2,86.7,69.6,FS,960
264,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,4,BHCO,2,34,V,1,2.8,4.2,82.3,70.6,FS,960
265,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,3,DICK,4,80,C,1,2.8,4.2,82.3,70.6,FS,960
266,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,5,DICK,6,141,C,1,2.8,4.2,82.3,70.6,FS,960
267,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,GRSP,2,99,C,1,2.8,4.2,82.3,70.6,FS,960
268,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,DICK,0,81,C,1,2.8,4.2,82.3,70.6,FS,960
269,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,DICK,5,209,C,1,2.8,4.2,82.3,70.6,FS,960
270,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,GRSP,3,116,C,1,2.8,4.2,82.3,70.6,FS,960
271,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,4,BHCO,3,120,C,1,2.8,4.2,82.3,70.6,FS,960
272,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,2,DICK,3,103,C,1,2.8,4.2,82.3,70.6,FS,960
273,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,BHCO,1,72,C,1,2.8,4.2,82.3,70.6,FS,960
274,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,NA,NA,NA,NA,NA,NA,2.8,4.2,82.3,70.6,FS,960
275,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,5,WEME,5,130,C,1,2.8,4.2,82.3,70.6,FS,960
276,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,LASP,2,133,C,1,2.8,4.2,82.3,70.6,FS,960
277,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,WEME,6,119,C,1,2.8,4.2,82.3,70.6,FS,960
278,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,2,GRSP,7,83,C,1,2.8,4.2,82.3,70.6,FS,960
279,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,2,FISP,5,140,C,1,2.8,4.2,82.3,70.6,FS,960
280,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,1,GRSP,1,86,C,1,2.8,4.2,82.3,70.6,FS,960
281,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,3,WEME,3,112,V,1,2.8,4.2,82.3,70.6,FS,960
282,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,3,BHCO,0,57,C,1,2.8,4.2,82.3,70.6,FS,960
283,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,2,GRSP,4,96,C,1,2.8,4.2,82.3,70.6,FS,960
284,2024,1,1,2024-06-23,2,192,Dismal E,15,Dismal E-15,2,WEME,2,69,C,1,2.8,4.2,82.3,70.6,FS,960
285,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,GRSP,5,89,C,1,1.5,2,75.3,72.1,FS,960
286,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,4,WEME,4,163,V,1,1.5,2,75.3,72.1,FS,960
287,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,4,LASP,1,183,C,1,1.5,2,75.3,72.1,FS,960
288,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,3,GRSP,6,72,C,1,1.5,2,75.3,72.1,FS,960
289,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,NA,NA,NA,NA,NA,NA,1.5,2,75.3,72.1,FS,960
290,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,GRSP,2,60,V,2,1.5,2,75.3,72.1,FS,960
291,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,5,LASP,2,124,C,1,1.5,2,75.3,72.1,FS,960
292,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,WEME,6,64,C,1,1.5,2,75.3,72.1,FS,960
293,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,WEME,2,61,C,1,1.5,2,75.3,72.1,FS,960
294,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,2,LASP,3,161,C,1,1.5,2,75.3,72.1,FS,960
295,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,WEME,7,130,C,1,1.5,2,75.3,72.1,FS,960
296,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,DICK,4,21,V,1,1.5,2,75.3,72.1,FS,960
297,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,3,WEME,4,136,C,1,1.5,2,75.3,72.1,FS,960
298,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,3,GRSP,1,99,C,1,1.5,2,75.3,72.1,FS,960
299,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,3,WEME,1,69,V,1,1.5,2,75.3,72.1,FS,960
300,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,GRSP,3,78,C,1,1.5,2,75.3,72.1,FS,960
301,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,1,DICK,2,42,V,1,1.5,2,75.3,72.1,FS,960
302,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,2,DICK,4,8,V,1,1.5,2,75.3,72.1,FS,960
303,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,2,DICK,3,156,C,1,1.5,2,75.3,72.1,FS,960
304,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,2,WEME,5,44,V,1,1.5,2,75.3,72.1,FS,960
305,2024,1,1,2024-06-23,2,192,Dismal E,17,Dismal E-17,2,MODO,0,160,C,1,1.5,2,75.3,72.1,FS,960
306,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,GRSP,2,99,C,1,2.6,3.5,85.3,69.9,FS,960
307,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,FISP,0,70,V,1,2.6,3.5,85.3,69.9,FS,960
308,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,FISP,2,113,C,1,2.6,3.5,85.3,69.9,FS,960
309,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,4,DICK,4,91,C,1,2.6,3.5,85.3,69.9,FS,960
310,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,DICK,5,115,C,1,2.6,3.5,85.3,69.9,FS,960
311,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,WEME,5,127,V,1,2.6,3.5,85.3,69.9,FS,960
312,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,4,CLSW,3,21,V,2,2.6,3.5,85.3,69.9,FS,960
313,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,2,WEME,7,130,V,1,2.6,3.5,85.3,69.9,FS,960
314,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,2,BHCO,1,62,C,1,2.6,3.5,85.3,69.9,FS,960
315,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,2,MODO,7,121,V,1,2.6,3.5,85.3,69.9,FS,960
316,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,2,BHCO,6,115,V,3,2.6,3.5,85.3,69.9,FS,960
317,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,3,GRSP,7,83,C,1,2.6,3.5,85.3,69.9,FS,960
318,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,WEME,6,100,C,1,2.6,3.5,85.3,69.9,FS,960
319,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,WEME,2,68,C,1,2.6,3.5,85.3,69.9,FS,960
320,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,3,WEME,3,78,C,1,2.6,3.5,85.3,69.9,FS,960
321,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,LASP,3,114,C,1,2.6,3.5,85.3,69.9,FS,960
322,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,NA,NA,NA,NA,NA,NA,2.6,3.5,85.3,69.9,FS,960
323,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,LASP,4,110,C,1,2.6,3.5,85.3,69.9,FS,960
324,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,1,GRSP,5,129,C,1,2.6,3.5,85.3,69.9,FS,960
325,2024,1,1,2024-06-23,2,192,Dismal E,19,Dismal E-19,5,AGOL,5,98,V,1,2.6,3.5,85.3,69.9,FS,960
326,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,1,GRSP,1,39,C,1,2.8,4.2,80.1,71,FS,960
327,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,2,DICK,4,95,C,1,2.8,4.2,80.1,71,FS,960
328,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,1,WEME,3,140,C,1,2.8,4.2,80.1,71,FS,960
329,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,2,FISP,4,105,C,1,2.8,4.2,80.1,71,FS,960
330,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,5,GRSP,3,45,C,1,2.8,4.2,80.1,71,FS,960
331,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,5,LASP,5,36,C,1,2.8,4.2,80.1,71,FS,960
332,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,1,LASP,0,133,V,1,2.8,4.2,80.1,71,FS,960
333,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,2,GRSP,5,85,C,1,2.8,4.2,80.1,71,FS,960
334,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,3,AMCR,4,375,C,1,2.8,4.2,80.1,71,FS,960
335,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,1,DICK,4,89,C,1,2.8,4.2,80.1,71,FS,960
336,2024,1,1,2024-06-23,2,192,Dismal E,2,Dismal E-2,NA,NA,NA,NA,NA,NA,2.8,4.2,80.1,71,FS,960
337,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,2,WEME,3,250,C,1,1.5,2,73.4,72.5,FS,960
338,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,1,LASP,6,72,C,1,1.5,2,73.4,72.5,FS,960
339,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,3,UPSA,7,130,C,1,1.5,2,73.4,72.5,FS,960
340,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,1,GRSP,7,15,C,1,1.5,2,73.4,72.5,FS,960
341,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,2,WEME,1,175,C,1,1.5,2,73.4,72.5,FS,960
342,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,1,GRSP,3,60,C,1,1.5,2,73.4,72.5,FS,960
343,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,1,WEME,3,95,C,1,1.5,2,73.4,72.5,FS,960
344,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,1,FISP,6,165,C,1,1.5,2,73.4,72.5,FS,960
345,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,5,LASP,7,155,V,1,1.5,2,73.4,72.5,FS,960
346,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,NA,NA,NA,NA,NA,NA,1.5,2,73.4,72.5,FS,960
347,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,2,DICK,6,95,C,1,1.5,2,73.4,72.5,FS,960
348,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,5,MODO,3,200,C,1,1.5,2,73.4,72.5,FS,960
349,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,3,LASP,4,69,C,1,1.5,2,73.4,72.5,FS,960
350,2024,1,1,2024-06-23,2,192,Dismal E,5,Dismal E-5,5,MODO,7,6,V,1,1.5,2,73.4,72.5,FS,960
351,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,WEME,3,90,C,1,2.6,3.5,83.5,70.3,FS,960
352,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,LASP,4,49,V,3,2.6,3.5,83.5,70.3,FS,960
353,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,WEME,3,65,C,1,2.6,3.5,83.5,70.3,FS,960
354,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,DICK,4,55,C,1,2.6,3.5,83.5,70.3,FS,960
355,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,3,WEME,6,102,C,1,2.6,3.5,83.5,70.3,FS,960
356,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,WEME,3,120,C,1,2.6,3.5,83.5,70.3,FS,960
357,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,2,GRSP,2,69,C,1,2.6,3.5,83.5,70.3,FS,960
358,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,2,LASP,4,52,V,2,2.6,3.5,83.5,70.3,FS,960
359,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,FISP,5,91,V,1,2.6,3.5,83.5,70.3,FS,960
360,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,LASP,4,54,V,2,2.6,3.5,83.5,70.3,FS,960
361,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,1,BHCO,7,77,V,2,2.6,3.5,83.5,70.3,FS,960
362,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,5,FISP,3,145,C,1,2.6,3.5,83.5,70.3,FS,960
363,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,NA,NA,NA,NA,NA,NA,2.6,3.5,83.5,70.3,FS,960
364,2024,1,1,2024-06-23,2,192,Dismal E,7,Dismal E-7,5,FISP,1,60,C,1,2.6,3.5,83.5,70.3,FS,960
365,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,WEME,2,18,C,1,2.6,4.3,55.7,59.9,FS,960
366,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,HOLA,7,79,C,1,2.6,4.3,55.7,59.9,FS,960
367,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,NA,NA,NA,NA,NA,NA,2.6,4.3,55.7,59.9,FS,960
368,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,HOLA,1,88,C,1,2.6,4.3,55.7,59.9,FS,960
369,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,5,UPSA,0,270,C,1,2.6,4.3,55.7,59.9,FS,960
370,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,WEME,6,115,C,1,2.6,4.3,55.7,59.9,FS,960
371,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,4,HOLA,0,86,C,1,2.6,4.3,55.7,59.9,FS,960
372,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,LASP,7,207,C,1,2.6,4.3,55.7,59.9,FS,960
373,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,3,LASP,5,190,C,1,2.6,4.3,55.7,59.9,FS,960
374,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,3,BLJA,0,400,C,1,2.6,4.3,55.7,59.9,FS,960
375,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,HOLA,2,142,C,1,2.6,4.3,55.7,59.9,FS,960
376,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,HOLA,3,139,C,1,2.6,4.3,55.7,59.9,FS,960
377,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,4,WEME,3,56,C,1,2.6,4.3,55.7,59.9,FS,960
378,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,1,LASP,3,158,C,1,2.6,4.3,55.7,59.9,FS,960
379,2024,1,1,2024-06-19,2,192,Double E,105,Double E-105,3,WEME,7,132,C,1,2.6,4.3,55.7,59.9,FS,960
380,2024,1,1,2024-06-19,2,192,Double E,163,Double E-163,1,HOLA,0,102,C,1,1.4,2.4,58.3,57.3,FS,960
381,2024,1,1,2024-06-19,2,192,Double E,163,Double E-163,1,WEME,7,112,C,1,1.4,2.4,58.3,57.3,FS,960
382,2024,1,1,2024-06-19,2,192,Double E,163,Double E-163,2,UPSA,2,215,C,1,1.4,2.4,58.3,57.3,FS,960
383,2024,1,1,2024-06-19,2,192,Double E,163,Double E-163,1,HOLA,1,98,C,2,1.4,2.4,58.3,57.3,FS,960
